date,daily_return,equity
2023-12-22,0.0,1.0
2023-12-27,0.0,1.0
2023-12-28,0.0,1.0
2023-12-29,0.0,1.0
2024-01-01,0.0,1.0
2024-01-03,0.0,1.0
2024-01-04,0.0,1.0
2024-01-05,0.0,1.0
2024-01-09,0.0,1.0
2024-01-10,0.0,1.0
2024-01-11,0.0,1.0
2024-01-12,0.0,1.0
2024-01-15,0.0,1.0
2024-01-17,0.0,1.0
2024-01-19,0.0,1.0
2024-01-30,0.0,1.0
2024-01-31,0.0,1.0
2024-02-02,0.0,1.0
2024-02-05,0.0,1.0
2024-02-07,0.0,1.0
2024-02-08,0.0,1.0
2024-02-09,0.0,1.0
2024-02-12,0.0,1.0
2024-02-13,0.0,1.0
2024-02-14,0.0,1.0
2024-02-19,0.0,1.0
2024-02-21,0.0,1.0
2024-02-22,0.0,1.0
2024-02-23,0.0,1.0
2024-02-26,0.0,1.0
2024-02-27,0.0,1.0
2024-02-28,0.0,1.0
2024-02-29,-0.0008333333333333334,0.9991666666666666
2024-03-04,0.0,0.9991666666666666
2024-03-05,0.007999013055050241,1.0071590138775044
2024-03-06,-0.0026038194655392255,1.0045365536322768
2024-03-07,0.007011901144285811,1.0115802646421679
2024-03-12,-0.004899609758229044,1.0066239161062953
2024-03-13,0.0,1.0066239161062953
2024-03-14,-0.013185773543634963,0.9933508011049107
2024-03-15,-0.0020370127955060546,0.9913273328126339
2024-03-18,0.01014110392544354,1.0013804863188196
2024-03-19,-0.0013882100851517754,0.9999903598286376
2024-03-20,-0.003496474537154681,0.9964939189980967
2024-03-21,0.014907836227202226,1.0113494871439233
2024-03-22,0.004138575012151481,1.0155350328599693
2024-03-27,0.0032967314380438757,1.0188829791292338
2024-03-28,0.0056715988253060465,1.0246616746367874
2024-04-02,0.006313562038806582,1.0311309396883943
2024-04-03,0.01872979806570515,1.0504438139680587
2024-04-04,-0.00923185736036558,1.0407462665124272
2024-04-05,-0.0072060933801028435,1.0332465517309453
2024-04-09,0.017771032043619517,1.0516084093107152
2024-04-10,0.011484773529567152,1.063685893733437
2024-04-15,-0.02431738090224104,1.0378198386951805
2024-04-16,-0.005888402915686301,1.0317087373310507
2024-04-19,-0.009138964363384423,1.0222799879471898
2024-04-22,0.0039038050645103426,1.0262707697414857
2024-04-23,-0.0004890736571691213,1.0257688477428824
2024-04-24,0.003734463265866683,1.0295995438240486
2024-04-25,0.0005264911602125098,1.0301416188824308
