date,daily_return,portfolio_value,n_open
2023-10-09,0.0,1.0,0
2023-10-12,0.0,1.0,0
2023-10-16,0.0,1.0,0
2023-10-17,0.0,1.0,0
2023-10-18,0.0,1.0,0
2023-10-19,0.0,1.0,0
2023-10-20,0.0,1.0,0
2023-10-23,0.0,1.0,0
2023-10-26,0.0,1.0,0
2023-10-31,0.0,1.0,0
2023-11-01,0.0,1.0,0
2023-11-02,0.0,1.0,0
2023-11-03,0.0,1.0,0
2023-11-06,-0.0008333333333333334,0.9991666666666666,0
2023-11-07,0.0016031377081021276,1.0007684684266787,1
2023-11-08,0.0016031377081021276,1.002372838095493,1
2023-11-09,0.0016031377081021276,1.0039797797898211,1
2023-11-10,0.0016031377081021276,1.005589297632974,1
2023-11-13,0.003632467922046153,1.0092420684993788,1
2023-11-16,0.0041080766559853195,1.0133881122812194,1
2023-11-17,0.009453780430015806,1.0229684609851144,2
2023-11-20,0.0063613167611876196,1.0294758874021452,1
2023-11-21,0.00542240080881401,1.0350581182866492,2
2023-11-22,-0.006012883213371642,1.0288344347023393,3
2023-11-23,-0.001054397152597697,1.0277496346038946,3
2023-11-24,-0.001054397152597697,1.026665978315585,3
2023-11-29,0.0015158000180137314,1.0282221986240099,3
2023-11-30,0.0013611248337314823,1.029621737393151,3
2023-12-01,0.0013611248337314823,1.0310231811092667,3
2023-12-04,0.0013611248337314823,1.0324265323652273,2
2023-12-05,-0.010886451793569434,1.0211870706902313,2
2023-12-06,-0.007109920156726994,1.0139265121525418,2
2023-12-07,-0.007109920156726994,1.0067175756063487,2
2023-12-08,0.0023321353075674476,1.009065377209169,2
2023-12-11,0.00896652567997284,1.0181131878266865,2
2023-12-12,0.00896652567997284,1.0272421258704536,2
2023-12-13,0.00896652567997284,1.036452918771621,1
2023-12-14,0.0024208210634792207,1.0389619858286878,1
2023-12-15,0.0024208210634792207,1.0414771268881362,1
2023-12-18,-0.00816345102342401,1.0329750793707686,1
2023-12-19,-0.00816345102342401,1.024542437901908,0
2023-12-20,0.0,1.024542437901908,0
2023-12-21,0.0,1.024542437901908,0
2023-12-22,0.0,1.024542437901908,0
2023-12-27,-0.0008333333333333334,1.0236886525369897,0
2023-12-28,-0.0036622098685429316,1.0199396898513533,1
2023-12-29,-0.0036622098685429316,1.016204456653861,1
2024-01-01,-0.0036622098685429316,1.012482902664246,1
2024-01-03,0.021309277422368583,1.0340581817225234,1
2024-01-04,-0.003699338840531715,1.0302328501275075,1
2024-01-05,0.0028111638154137975,1.0331290034372367,1
2024-01-08,0.011635060440567318,1.0451495218351319,0
2024-01-09,-0.0020237205944504027,1.043034431223514,2
2024-01-10,0.00020561865549980252,1.043248898560902,2
2024-01-11,0.00020561865549980252,1.0434634099967757,2
2024-01-12,0.004220825849390838,1.0478676873305834,2
2024-01-15,-0.011073537850221766,1.0362640848329039,2
2024-01-17,-0.008481762226247563,1.0274747392617511,2
2024-01-18,-0.008481762226247563,1.0187599428298573,2
2024-01-19,-0.002077562150883394,1.016643405731798,1
2024-01-25,0.022925110805844064,1.0399500684582301,3
2024-01-30,0.020191910698763863,1.060948647371712,2
2024-01-31,0.012020383372787807,1.0737016568519608,3
2024-02-01,0.01972720564587882,1.0948827902390004,3
2024-02-02,0.019568728572151382,1.116308254379507,3
2024-02-05,0.019568728572151382,1.1381529876123118,3
2024-02-06,0.010356522146176755,1.149940294234256,2
2024-02-07,0.0029443873993551346,1.1533261639466101,3
2024-02-08,0.006601021397633041,1.1609392946332717,3
2024-02-09,0.008109533665483023,1.1703539709266824,2
2024-02-12,-0.0008645132919452005,1.1693421843625356,2
2024-02-13,0.012388819595322342,1.1838289537298032,3
2024-02-14,-0.010492497677827005,1.1714076311818489,3
2024-02-15,0.0038776396270904425,1.1759499278319958,2
2024-02-16,-0.006464324198283467,1.1683482062575417,3
2024-02-19,0.019038122499686283,1.1905913625305615,3
2024-02-21,0.004093313563332424,1.1954648263031942,3
2024-02-22,-0.0016695447516521154,1.1934689442766548,2
2024-02-23,-0.0058988840750633185,1.1864288093271786,2
2024-02-26,-0.012788505035056628,1.1712561585253618,2
2024-02-27,0.01436146735417887,1.1880771156094048,3
2024-02-28,0.020506217620190358,1.2124400834916593,2
2024-02-29,0.00630188017793846,1.2200807356207535,3
2024-03-01,0.005327791060129853,1.2265810708566305,3
2024-03-04,-0.004623848858360758,1.2209095453724632,3
2024-03-05,0.03099458997581987,1.2587511361288475,3
2024-03-06,0.03099458997581987,1.2977656114747587,3
2024-03-07,-0.02383862125856954,1.266828668580416,2
2024-03-12,0.0029160838583824353,1.2705228472121994,2
2024-03-13,0.004525344977953632,1.2762724013982065,2
2024-03-14,-0.007165824062884628,1.2671268579134718,2
2024-03-15,-0.00876925431800768,1.2560151002432505,3
2024-03-18,-0.017753437967370906,1.2337165140750008,3
2024-03-19,0.0077747597172391405,1.2433083635311237,3
2024-03-20,0.0077747597172391405,1.2529747873120118,3
2024-03-21,0.0005705045235980437,1.2536896150961276,3
2024-03-22,0.007628277769331487,1.2632531077166071,2
2024-03-27,0.009731871426181277,1.2755469245396291,2
2024-03-28,0.04935196599727028,1.3384976729874316,3
2024-04-02,0.0056696705449271745,1.3460865138184221,3
2024-04-03,0.014114470952232061,1.3650858128169037,3
2024-04-04,0.012467642383947876,1.3821052145545056,2
2024-04-05,0.0027299017969967254,1.3858782260633564,3
2024-04-09,0.013074420992112385,1.4039977814347104,3
2024-04-10,-0.0163683666507329,1.3810166309713714,3
2024-04-15,-0.0163683666507329,1.358411644404872,2
2024-04-16,-0.018046110563633293,1.3338975976790148,2
2024-04-19,0.0017650166395107116,1.3362519491343217,2
2024-04-22,0.004274125624915137,1.3419632578314593,1
2024-04-23,0.0066661783712077555,1.350909024275771,1
2024-04-24,0.03579495650096208,1.3992647540364795,2
2024-04-25,0.01160045332628649,1.4154968595067976,3
2024-04-26,-0.0025532100126973347,1.4118827987521632,3
2024-04-29,0.013662276559061272,1.4311723320176966,3
2024-04-30,0.01900151740023189,1.458366777987261,3
2024-05-03,-0.01623982367652251,1.4346831586570497,3
2024-05-06,-0.02086247318776178,1.4047521197266335,2
2024-05-07,0.011406362376717752,1.4207752314536979,2
2024-05-08,0.005913440119940808,1.4291769007087942,3
2024-05-09,0.008172967053900285,1.4408575164324826,3
2024-05-10,0.007393777229751189,1.451510895928797,2
2024-05-13,0.010440696397142993,1.4666656805103346,3
2024-05-14,0.00787950249616204,1.478222276400951,2
2024-05-15,0.01426172678410646,1.4993042786331614,3
2024-05-16,-0.0099494527757162,1.4843870215164714,3
2024-05-17,0.0035618687801590347,1.4896742133060843,3
2024-05-22,0.013947808162316,1.5104519034576267,3
2024-05-23,0.013796941847466217,1.5312915205330262,2
2024-05-24,0.02054336368192556,1.562749399142385,1
2024-05-27,-0.003695875978570239,1.5569736711775697,3
2024-05-29,-0.0270624671654609,1.5148381223238396,3
2024-05-30,0.00326498655784635,1.51978404843054,3
2024-05-31,0.029405093362716128,1.5644734402658067,3
2024-06-03,-0.08553995856448317,1.4306484470102352,1
2024-06-04,0.022877377136376373,1.4633779310820596,2
2024-06-05,0.024691217060354227,1.4995105132197388,3
2024-06-06,0.021700016226088893,1.5320499156877982,3
2024-06-07,-0.0015343441464572187,1.5296992238675824,3
2024-06-10,0.003795827613445139,1.5355056984218045,2
2024-06-11,0.004503982219660697,1.5424215887856838,2
2024-06-12,0.00028316358256972815,1.5428583464085972,2
2024-06-13,-0.0070439738855617344,1.531990492507374,3
2024-06-14,-0.02355192435202495,1.495909168319819,3
2024-06-19,-0.005135338686323876,1.4882271680965196,3
2024-06-21,-0.0037377806818708064,1.4826645013373732,3
2024-06-24,0.0019278654893502,1.485522879061786,3
2024-06-25,-0.005220684636497977,1.477767432589902,3
2024-06-26,-0.005220684636497977,1.4700524748582628,3
2024-06-27,-0.006054017969831311,1.461152750758876,2
2024-06-28,-0.0044476914293977154,1.454653994192285,3
2024-07-01,-0.01784638911353024,1.4286936729863784,2
2024-07-02,0.012638886172978037,1.446750769695307,1
2024-07-03,-0.012607543477280879,1.4285107964655839,1
