date,daily_return,portfolio_value,n_open
2023-10-09,0.0,1.0,0
2023-10-12,0.0,1.0,0
2023-10-16,0.0,1.0,0
2023-10-17,0.0,1.0,0
2023-10-18,0.0,1.0,0
2023-10-19,0.0,1.0,0
2023-10-20,0.0,1.0,0
2023-10-23,0.0,1.0,0
2023-10-26,0.0,1.0,0
2023-10-31,0.0,1.0,0
2023-11-01,0.0,1.0,0
2023-11-02,0.0,1.0,0
2023-11-03,0.0,1.0,0
2023-11-06,-0.0005,0.9995,0
2023-11-07,0.0009618826248612766,1.000461401683549,1
2023-11-08,0.0009618826248612766,1.0014237281226726,1
2023-11-09,0.0009618826248612766,1.0023869802068774,1
2023-11-10,0.0009618826248612766,1.0033511588265256,1
2023-11-13,0.0021794807532276917,1.0055379433659166,1
2023-11-16,0.0024648459935911918,1.0080164395370261,1
2023-11-17,0.005672268258009483,1.0137341791905636,2
2023-11-20,0.0038167900567125713,1.0176033897258479,1
2023-11-21,0.003253440485288406,1.0209141017919487,2
2023-11-22,-0.0036077299280229845,1.0172309194329732,3
2023-11-23,-0.0011326382915586184,1.016078764742266,3
2023-11-24,-0.0015463038095946849,1.0145075982774967,4
2023-11-29,0.007334442537060437,1.0219484459604742,4
2023-11-30,0.007241637426491088,1.029349026074686,4
2023-12-01,-0.0020423559307751527,1.0272467289864446,4
2023-12-04,-0.0020423559307751527,1.0251487255371299,3
2023-12-05,-0.009390901907155703,1.015521654415365,3
2023-12-06,-0.007124982925050238,1.0082860799676365,3
2023-12-07,-0.007124982925050238,1.0011020588643011,3
2023-12-08,-0.0014597496464735737,0.9996407004877901,3
2023-12-11,0.002520884576969662,1.002160679312161,3
2023-12-12,0.002520884576969662,1.0046870107122845,3
2023-12-13,0.002520884576969662,1.007219710702271,2
2023-12-14,-0.0014065381929265095,1.0058030177104997,2
2023-12-15,-0.0014065381929265095,1.0043883173515291,2
2023-12-18,-0.002927517563972204,1.001447952911434,2
2023-12-19,-0.006937074086961693,0.9945008342678513,0
2023-12-20,0.0,0.9945008342678513,0
2023-12-21,0.0,0.9945008342678513,0
2023-12-22,0.0,0.9945008342678513,0
2023-12-27,-0.0005,0.9940035838507174,0
2023-12-28,-0.002197325921125759,0.9918194340102303,1
2023-12-29,-0.002197325921125759,0.9896400834588034,1
2024-01-01,-0.002197325921125759,0.9874655216508343,1
2024-01-03,0.01278556645342115,1.0000908276983633,1
2024-01-04,-0.002219603304319029,0.9978710227925849,1
2024-01-05,0.0016866982892482785,0.9995541301396196,1
2024-01-08,0.006981036264340389,1.0065320537702953,0
2024-01-09,-0.0012142323566702415,1.0053098899825816,2
2024-01-10,0.00012337119329988168,1.005433916263345,2
2024-01-11,0.00012337119329988168,1.0055579578453786,2
2024-01-12,0.0025324955096345026,1.0081045288582993,2
2024-01-15,-0.00664412271013306,1.0014065586639238,2
2024-01-17,-0.005589057335748536,0.9958096399911565,2
2024-01-18,-0.0024834801376310885,0.9933365665293769,3
2024-01-19,0.00012187562119529011,0.9934576300404787,2
2024-01-25,0.022318872031341815,1.0156304837539123,5
2024-01-30,0.02067895196709369,1.0366326577437757,4
2024-01-31,0.010140981342493572,1.0471451301849748,5
2024-02-01,0.019251647358916647,1.0673043989649027,5
2024-02-02,0.01915656111468018,1.0877502809116408,5
2024-02-05,0.020785239046777673,1.1103594305235889,5
2024-02-06,0.01676713545627936,1.128976977500335,4
2024-02-07,0.0035805102473822634,1.1330192911373338,5
2024-02-08,0.012283901357744365,1.1469371883460862,4
2024-02-09,-0.00427550293192026,1.142033455034584,4
2024-02-12,0.00795800326280436,1.151121760995981,4
2024-02-13,0.002592962446081671,1.1541065764931109,2
2024-02-14,-0.008161901111413572,1.144686872743742,4
2024-02-15,0.0008925860014783577,1.1457086042224291,4
2024-02-16,-0.005733049632022523,1.1391401999305868,5
2024-02-19,0.024938710880675174,1.1675488880292102,4
2024-02-21,0.017906358783984964,1.1884554373161038,4
2024-02-22,-0.005863256919487058,1.1814872177497582,4
2024-02-23,-0.009203716524806338,1.1706131443199073,3
2024-02-26,-0.010777859969491854,1.1579964397719806,5
2024-02-27,-0.011222037298100795,1.1450013605337916,4
2024-02-28,0.00020226269485681438,1.1452329515945878,5
2024-02-29,0.004092459557268257,1.1499197711326397,4
2024-03-01,-0.006591771206860875,1.1423397630950876,5
2024-03-04,0.0008278516956158764,1.1432854510049353,5
2024-03-05,0.00848888551253386,1.1529906703066617,5
2024-03-06,-0.00036307919953636474,1.152572043377014,4
2024-03-07,-0.0037097055431988273,1.1482963404787623,5
2024-03-12,-0.0015259453374046324,1.14654410303205,4
2024-03-13,0.0023797379488722415,1.1492725775440908,4
2024-03-14,-0.00817242661302151,1.1398802317457537,5
2024-03-15,-0.002218588787225074,1.137351306244823,5
2024-03-18,-0.013750593761456664,1.1217120504685885,5
2024-03-19,0.0033410474744953286,1.1254597436819174,5
2024-03-20,0.0065154011750288236,1.1327925654183502,3
2024-03-21,-0.008115370154168843,1.1235995344420897,4
2024-03-22,0.003840571317073949,1.1279147985859457,4
2024-03-27,0.013408978887930212,1.1430389843075686,4
2024-03-28,0.04572546862952422,1.1953049775268476,5
2024-04-02,0.012174762914991567,1.2098575322393463,4
2024-04-03,0.0135702362608204,1.2262755847937674,4
2024-04-04,-0.016060565690096108,1.2065809052100263,5
2024-04-05,-0.012568085398812379,1.1914164933527702,5
2024-04-09,0.005339824019218575,1.1977784477608686,5
2024-04-10,-0.01574191417951212,1.1789231222301477,5
2024-04-15,-0.0012460131402092004,1.1774541685285524,4
2024-04-16,0.010032637095187959,1.1892671388976157,4
2024-04-19,0.006056299362842689,1.1964696967131712,2
2024-04-22,0.0008615365057891289,1.19750049903496,1
2024-04-23,-0.003906159751744385,1.1928228707829358,0
2024-04-24,0.01951921679903275,1.2161058390005925,5
2024-04-25,0.00034682911903862823,1.216527619917391,5
2024-04-26,-0.018916269582283853,1.1935154555047394,5
2024-04-29,0.006060951089153522,1.2007492943047025,5
2024-04-30,-0.015886826546524034,1.1816731985402225,4
2024-05-03,-0.022537337646002922,1.1550414306774892,5
2024-05-06,-0.025310927352746482,1.125806260936199,4
2024-05-07,-0.009690271554128806,1.1148968925503888,5
2024-05-08,-0.008531459142093002,1.1053851952639488,4
2024-05-09,0.014041920180963742,1.1209069259450644,4
2024-05-10,0.007179821615463988,1.128954837720888,4
2024-05-13,0.0032173920721404233,1.1325871280655757,5
2024-05-14,0.009179306023587118,1.1429834919124653,5
2024-05-15,0.009487836441750752,1.1538279323393519,5
2024-05-16,0.0077166076992091995,1.1627315698456044,4
2024-05-17,-0.0010303392831585547,1.161533561833424,4
2024-05-22,0.005256291091701072,1.1676389203472008,3
2024-05-23,0.0022879391796991173,1.1703104071808048,5
2024-05-24,0.0005208114217622791,1.1709199182078718,5
2024-05-27,-0.010236275006413196,1.1589340599146092,5
2024-05-29,-0.019652655480255854,1.1361579281107732,5
2024-05-30,-0.003011722970073548,1.1327361351810508,3
2024-05-31,0.014084829422495893,1.1486905304257733,3
2024-06-03,-0.044594310722267785,1.0974654679882396,3
2024-06-04,0.037747226023325316,1.1388917450611862,4
2024-06-05,0.019269502394649373,1.160837622269889,5
2024-06-06,0.02989050757686761,1.1955356480138601,4
2024-06-07,0.0007455938118069213,1.1964270319948138,5
2024-06-10,-0.0015788873739744688,1.1945380084601154,3
2024-06-11,0.004049065177122613,1.1993747707129205,2
2024-06-12,0.009758816960654925,1.2110792495675353,5
2024-06-13,0.0018518620535090797,1.2133220012736017,4
2024-06-14,-0.0001000119648027699,1.2132006545563159,4
2024-06-19,0.01644599343945541,1.233152944561892,5
2024-06-21,0.015348838811326048,1.2520804103376846,5
2024-06-24,0.004823470388088813,1.2581197831204545,5
2024-06-25,0.005562835994674553,1.2651184971356093,5
2024-06-26,0.014279412342423059,1.2831836458182353,4
2024-06-27,0.007172900020915009,1.2923877938181627,4
2024-06-28,0.0033227019977641213,1.2966820133225683,5
2024-07-01,0.0033227019977641213,1.3009905012387,3
2024-07-02,0.013061497523410237,1.3179833854486096,3
2024-07-03,-0.00046158430327018947,1.3173750250059157,3
