date,daily_return,equity
2024-02-02,0.0,1.0
2024-02-05,0.0,1.0
2024-02-08,0.0,1.0
2024-02-09,0.0,1.0
2024-02-12,0.0,1.0
2024-02-13,0.0,1.0
2024-02-14,0.0,1.0
2024-02-15,0.0,1.0
2024-02-16,0.0,1.0
2024-02-19,0.0,1.0
2024-02-23,0.0,1.0
2024-02-26,0.0,1.0
2024-02-27,0.0,1.0
2024-02-28,0.0,1.0
2024-02-29,0.0,1.0
2024-03-04,0.0,1.0
2024-03-06,0.0,1.0
2024-03-21,0.0,1.0
2024-04-02,0.0,1.0
2024-04-03,0.0,1.0
2024-04-04,0.0,1.0
2024-04-09,0.0,1.0
2024-04-10,0.0,1.0
2024-04-15,0.0,1.0
2024-04-16,0.0,1.0
2024-04-19,0.0,1.0
2024-04-22,0.0,1.0
2024-04-23,0.0,1.0
2024-04-24,0.0,1.0
2024-04-25,0.0,1.0
2024-04-26,0.0,1.0
2024-04-29,0.0,1.0
2024-04-30,0.0,1.0
2024-05-03,0.0,1.0
2024-05-06,0.0,1.0
2024-05-07,0.0,1.0
2024-05-09,0.0,1.0
2024-05-10,0.0,1.0
2024-05-23,0.0,1.0
2024-05-27,0.0,1.0
2024-06-03,0.0,1.0
2024-06-04,0.0,1.0
2024-06-07,0.0,1.0
2024-06-11,0.0,1.0
2024-06-12,0.0,1.0
2024-06-13,0.0,1.0
2024-06-14,0.0,1.0
2024-06-19,0.0,1.0
2024-06-21,0.0,1.0
2024-06-24,0.0,1.0
2024-06-26,0.0,1.0
2024-06-27,0.0,1.0
2024-06-28,0.0,1.0
2024-07-01,0.0,1.0
2024-07-02,0.0,1.0
2024-07-03,0.0,1.0
2024-07-16,0.0,1.0
2024-07-19,0.0,1.0
2024-07-22,0.0,1.0
2024-07-23,0.0,1.0
2024-07-25,0.0,1.0
2024-07-29,0.0,1.0
2024-07-30,0.0,1.0
2024-07-31,0.0,1.0
2024-08-01,0.0,1.0
2024-08-02,0.0,1.0
2024-08-08,0.0,1.0
2024-08-09,0.0,1.0
2024-08-14,0.0,1.0
2024-08-19,0.0,1.0
2024-08-20,0.0,1.0
2024-08-21,0.0,1.0
2024-08-22,0.0,1.0
2024-08-23,0.0,1.0
2024-08-26,0.0,1.0
2024-08-27,0.0,1.0
2024-08-28,0.0,1.0
2024-08-29,0.0,1.0
2024-08-30,0.0,1.0
